Area,Perimeter,Aspect_Ratio,Circularity,Compactness,Density,Mean_Spacing,Uniformity,Image_Name
48264.42857142857,14021.675373350774,1.0434462264047741,0.009964261415261117,325.84151790692215,0.753672136579241,137.99437492698513,0.4852899977481554,038.png
56055.12142857143,10033.69062541141,1.0262922304387272,0.01026466556079664,147.30707318796928,0.8617828369140625,131.48541566715525,0.5091116270689362,095.png
45557.91190476191,9040.02142060429,1.2194374451135803,0.0279746480945577,144.59094983426968,0.7809642246791295,134.92291134590096,0.49049749695746936,024.png
37847.16632653061,11167.539431316516,1.3450117970069781,0.04094615492133452,269.63801869300676,0.706327383858817,135.54966017009096,0.4899481214353241,029.png
55210.635714285716,8885.030653095697,1.0341892377704982,0.016041521211493347,117.24136569456519,0.8605178833007813,131.68132110001886,0.5006652633719084,019.png
58821.90714285714,7954.434889070206,1.0286858094609639,0.02012831415737223,90.8507331108376,0.9100485665457589,128.7319960181334,0.4737395868897012,123.png
51068.20714285714,12371.336781955515,1.0283516199033884,0.00591913353041117,241.1722084099102,0.7856778826032366,136.35624220060723,0.48582052094816613,105.png
52411.780952380956,8591.579148586035,1.069841060921539,0.01788317762848612,114.1919974903663,0.8313936505998883,134.15956381722035,0.5029014903503618,004.png
59155.47857142857,7008.54755059342,1.0234704485820514,0.022294762224322775,69.99165893738805,0.9157342093331473,124.28990075880176,0.5016650514057629,058.png
57925.2619047619,6245.329614866947,1.0398253125826298,0.02546741545923955,56.00974362702086,0.9055788312639509,133.15578977571613,0.5082993268060524,062.png
58549.37142857143,8606.878640935807,1.0184843523581926,0.013148719276419028,108.16793985400592,0.893751961844308,129.6429297702003,0.528262932006314,138.png
